# Device: cuda:3 | TF32 disabled: True
# L=16,  N=256 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.65s | Matrix: 960x960 | ~0.01 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.8190      1.5424952210     -1.8833885482     -1.8468195859      0.1375617642     0.049
  0.8191      1.5426799040     -1.8833840850     -1.8468400862      0.1374873667     0.061
  0.8192      1.5428645890     -1.8833796253     -1.8468605704      0.1374129653     0.053
  0.8193      1.5430492761     -1.8833751692     -1.8468810384      0.1373386047     0.058
  0.8194      1.5432339652     -1.8833707167     -1.8469014905      0.1372642998     0.066
  0.8195      1.5434186564     -1.8833662677     -1.8469219264      0.1371900508     0.067
  0.8196      1.5436033496     -1.8833618224     -1.8469423464      0.1371158577     0.070
  0.8197      1.5437880449     -1.8833573806     -1.8469627503      0.1370416460     0.069
  0.8198      1.5439727422     -1.8833529424     -1.8469831382      0.1369674753     0.057
  0.8199      1.5441574415     -1.8833485078     -1.8470035100      0.1368934801     0.057
  0.8200      1.5443421429     -1.8833440767     -1.8470238660      0.1368193619     0.070
  0.8201      1.5445268463     -1.8833396492     -1.8470442059      0.1367453447     0.070
  0.8202      1.5447115517     -1.8833352252     -1.8470645299      0.1366714435     0.073
  0.8203      1.5448962592     -1.8833308048     -1.8470848379      0.1365974940     0.069
  0.8204      1.5450809687     -1.8833263880     -1.8471051300      0.1365236159     0.060
  0.8205      1.5452656802     -1.8833219747     -1.8471254062      0.1364497792     0.060
  0.8206      1.5454503938     -1.8833175649     -1.8471456664      0.1363760439     0.071
  0.8207      1.5456351093     -1.8833131587     -1.8471659108      0.1363022456     0.068
  0.8208      1.5458198269     -1.8833087560     -1.8471861393      0.1362285935     0.071
  0.8209      1.5460045466     -1.8833043569     -1.8472063520      0.1361549084     0.069
  0.8210      1.5461892682     -1.8832999613     -1.8472265488      0.1360813399     0.055
  0.8211      1.5463739919     -1.8832955692     -1.8472467298      0.1360077085     0.062
  0.8212      1.5465587176     -1.8832911807     -1.8472668949      0.1359342387     0.069
  0.8213      1.5467434453     -1.8832867956     -1.8472870442      0.1358607210     0.069
  0.8214      1.5469281750     -1.8832824141     -1.8473071778      0.1357873053     0.067
  0.8215      1.5471129067     -1.8832780361     -1.8473272955      0.1357138716     0.066
  0.8216      1.5472976404     -1.8832736617     -1.8473473975      0.1356405700     0.047
  0.8217      1.5474823762     -1.8832692907     -1.8473674837      0.1355672657     0.060
  0.8218      1.5476671139     -1.8832649233     -1.8473875542      0.1354939435     0.059
  0.8219      1.5478518537     -1.8832605593     -1.8474076090      0.1354207536     0.063
  0.8220      1.5480365955     -1.8832561988     -1.8474276480      0.1353475911     0.053
  0.8221      1.5482213392     -1.8832518419     -1.8474476714      0.1352744410     0.052
  0.8222      1.5484060850     -1.8832474884     -1.8474676790      0.1352013633     0.028
  0.8223      1.5485908328     -1.8832431385     -1.8474876710      0.1351282681     0.045
  0.8224      1.5487755825     -1.8832387920     -1.8475076473      0.1350552606     0.052
  0.8225      1.5489603343     -1.8832344490     -1.8475276080      0.1349823407     0.038
  0.8226      1.5491450880     -1.8832301095     -1.8475475531      0.1349093433     0.037
  0.8227      1.5493298438     -1.8832257734     -1.8475674825      0.1348365689     0.037
  0.8228      1.5495146015     -1.8832214409     -1.8475873963      0.1347637021     0.032
  0.8229      1.5496993613     -1.8832171118     -1.8476072945      0.1346908331     0.035
  0.8230      1.5498841230     -1.8832127861     -1.8476271771      0.1346181422     0.038
  0.8231      1.5500688867     -1.8832084640     -1.8476470442      0.1345454041     0.038
  0.8232      1.5502536524     -1.8832041453     -1.8476668957      0.1344727692     0.042
  0.8233      1.5504384201     -1.8831998301     -1.8476867317      0.1344001172     0.046
  0.8234      1.5506231898     -1.8831955183     -1.8477065522      0.1343275083     0.045
  0.8235      1.5508079614     -1.8831912100     -1.8477263571      0.1342550028     0.043
  0.8236      1.5509927350     -1.8831869051     -1.8477461465      0.1341825406     0.047
  0.8237      1.5511775106     -1.8831826036     -1.8477659205      0.1341100464     0.048
  0.8238      1.5513622882     -1.8831783057     -1.8477856789      0.1340376256     0.041
  0.8239      1.5515470678     -1.8831740111     -1.8478054219      0.1339652633     0.047
  0.8240      1.5517318493     -1.8831697200     -1.8478251495      0.1338929747     0.049
  0.8241      1.5519166328     -1.8831654323     -1.8478448616      0.1338205939     0.054
  0.8242      1.5521014183     -1.8831611481     -1.8478645583      0.1337484527     0.045
  0.8243      1.5522862057     -1.8831568673     -1.8478842396      0.1336762043     0.052
  0.8244      1.5524709951     -1.8831525899     -1.8479039055      0.1336040147     0.062
  0.8245      1.5526557865     -1.8831483159     -1.8479235560      0.1335320046     0.071
  0.8246      1.5528405798     -1.8831440454     -1.8479431911      0.1334598120     0.064
  0.8247      1.5530253751     -1.8831397783     -1.8479628109      0.1333878443     0.072
  0.8248      1.5532101724     -1.8831355145     -1.8479824153      0.1333158905     0.068
  0.8249      1.5533949716     -1.8831312542     -1.8480020044      0.1332438597     0.078
  0.8250      1.5535797728     -1.8831269973     -1.8480215782      0.1331719636     0.070
  0.8251      1.5537645759     -1.8831227438     -1.8480411367      0.1331001871     0.076
  0.8252      1.5539493810     -1.8831184937     -1.8480606799      0.1330282432     0.071
  0.8253      1.5541341881     -1.8831142470     -1.8480802078      0.1329566005     0.072
  0.8254      1.5543189971     -1.8831100037     -1.8480997205      0.1328847450     0.058
  0.8255      1.5545038080     -1.8831057638     -1.8481192179      0.1328131153     0.079
  0.8256      1.5546886209     -1.8831015273     -1.8481387000      0.1327414694     0.074
  0.8257      1.5548734357     -1.8830972941     -1.8481581670      0.1326698226     0.073
  0.8258      1.5550582525     -1.8830930643     -1.8481776187      0.1325982807     0.060
  0.8259      1.5552430713     -1.8830888380     -1.8481970552      0.1325267229     0.058
  0.8260      1.5554278919     -1.8830846149     -1.8482164765      0.1324552399     0.052
  0.8261      1.5556127146     -1.8830803953     -1.8482358827      0.1323838470     0.066
  0.8262      1.5557975391     -1.8830761790     -1.8482552737      0.1323123776     0.066
  0.8263      1.5559823656     -1.8830719661     -1.8482746495      0.1322410590     0.067
  0.8264      1.5561671940     -1.8830677566     -1.8482940102      0.1321697398     0.063
  0.8265      1.5563520244     -1.8830635504     -1.8483133558      0.1320984654     0.059
  0.8266      1.5565368567     -1.8830593476     -1.8483326862      0.1320272359     0.060
  0.8267      1.5567216910     -1.8830551481     -1.8483520016      0.1319560211     0.067
  0.8268      1.5569065271     -1.8830509520     -1.8483713019      0.1318848969     0.066
  0.8269      1.5570913652     -1.8830467592     -1.8483905871      0.1318137721     0.071
  0.8270      1.5572762052     -1.8830425698     -1.8484098573      0.1317427077     0.065
  0.8271      1.5574610472     -1.8830383837     -1.8484291124      0.1316716885     0.051
  0.8272      1.5576458911     -1.8830342010     -1.8484483525      0.1316006994     0.062
  0.8273      1.5578307369     -1.8830300216     -1.8484675775      0.1315297404     0.057
  0.8274      1.5580155846     -1.8830258455     -1.8484867876      0.1314588571     0.056
  0.8275      1.5582004342     -1.8830216728     -1.8485059826      0.1313879584     0.048
  0.8276      1.5583852858     -1.8830175033     -1.8485251627      0.1313171965     0.043
  0.8277      1.5585701392     -1.8830133373     -1.8485443278      0.1312463888     0.042
  0.8278      1.5587549946     -1.8830091745     -1.8485634779      0.1311756267     0.051
  0.8279      1.5589398519     -1.8830050150     -1.8485826131      0.1311050016     0.050
  0.8280      1.5591247112     -1.8830008589     -1.8486017334      0.1310342699     0.038
  0.8281      1.5593095723     -1.8829967061     -1.8486208387      0.1309637362     0.050
  0.8282      1.5594944353     -1.8829925565     -1.8486399292      0.1308930808     0.052
  0.8283      1.5596793003     -1.8829884103     -1.8486590047      0.1308225779     0.051
  0.8284      1.5598641671     -1.8829842674     -1.8486780654      0.1307521209     0.051
  0.8285      1.5600490359     -1.8829801278     -1.8486971112      0.1306816794     0.053
  0.8286      1.5602339066     -1.8829759915     -1.8487161421      0.1306112077     0.045
  0.8287      1.5604187791     -1.8829718585     -1.8487351582      0.1305408889     0.048
  0.8288      1.5606036536     -1.8829677287     -1.8487541595      0.1304705551     0.056
  0.8289      1.5607885299     -1.8829636023     -1.8487731459      0.1304002828     0.054
  0.8290      1.5609734082     -1.8829594791     -1.8487921175      0.1303300415     0.054
  0.8291      1.5611582884     -1.8829553593     -1.8488110744      0.1302597701     0.056
  0.8292      1.5613431704     -1.8829512427     -1.8488300164      0.1301897131     0.047
  0.8293      1.5615280544     -1.8829471294     -1.8488489437      0.1301195192     0.040
  0.8294      1.5617129402     -1.8829430193     -1.8488678563      0.1300494939     0.050
  0.8295      1.5618978279     -1.8829389125     -1.8488867541      0.1299793777     0.051
  0.8296      1.5620827176     -1.8829348090     -1.8489056372      0.1299094762     0.052
  0.8297      1.5622676091     -1.8829307088     -1.8489245055      0.1298394990     0.055
  0.8298      1.5624525025     -1.8829266118     -1.8489433591      0.1297695226     0.056
  0.8299      1.5626373977     -1.8829225181     -1.8489621981      0.1296997306     0.051
  0.8300      1.5628222949     -1.8829184276     -1.8489810224      0.1296298018     0.064
  0.8301      1.5630071940     -1.8829143404     -1.8489998320      0.1295600728     0.066
  0.8302      1.5631920949     -1.8829102564     -1.8490186269      0.1294903449     0.068
  0.8303      1.5633769977     -1.8829061757     -1.8490374072      0.1294205568     0.069
  0.8304      1.5635619024     -1.8829020982     -1.8490561729      0.1293509381     0.069
  0.8305      1.5637468089     -1.8828980240     -1.8490749239      0.1292813053     0.051
  0.8306      1.5639317173     -1.8828939530     -1.8490936604      0.1292116889     0.064
  0.8307      1.5641166276     -1.8828898852     -1.8491123822      0.1291421504     0.068
  0.8308      1.5643015398     -1.8828858207     -1.8491310895      0.1290725978     0.069
  0.8309      1.5644864539     -1.8828817594     -1.8491497822      0.1290032304     0.065
  0.8310      1.5646713698     -1.8828777013     -1.8491684604      0.1289337110     0.066
  0.8311      1.5648562876     -1.8828736464     -1.8491871240      0.1288643618     0.049
  0.8312      1.5650412072     -1.8828695948     -1.8492057730      0.1287950446     0.051
  0.8313      1.5652261287     -1.8828655464     -1.8492244076      0.1287257135     0.059
  0.8314      1.5654110521     -1.8828615012     -1.8492430276      0.1286563840     0.058
  0.8315      1.5655959773     -1.8828574592     -1.8492616332      0.1285872556     0.053
  0.8316      1.5657809044     -1.8828534204     -1.8492802242      0.1285180059     0.050
  0.8317      1.5659658334     -1.8828493848     -1.8492988008      0.1284488501     0.045
  0.8318      1.5661507642     -1.8828453524     -1.8493173630      0.1283798034     0.039
  0.8319      1.5663356968     -1.8828413233     -1.8493359107      0.1283106970     0.050
  0.8320      1.5665206313     -1.8828372973     -1.8493544439      0.1282417000     0.053
  0.8321      1.5667055677     -1.8828332745     -1.8493729627      0.1281726894     0.055
  0.8322      1.5668905059     -1.8828292549     -1.8493914672      0.1281037422     0.055
  0.8323      1.5670754460     -1.8828252385     -1.8494099572      0.1280349045     0.053
  0.8324      1.5672603879     -1.8828212253     -1.8494284328      0.1279660073     0.042
  0.8325      1.5674453317     -1.8828172153     -1.8494468941      0.1278971890     0.054
  0.8326      1.5676302773     -1.8828132084     -1.8494653410      0.1278283419     0.050
  0.8327      1.5678152248     -1.8828092047     -1.8494837735      0.1277596970     0.048
  0.8328      1.5680001741     -1.8828052042     -1.8495021918      0.1276908849     0.049
  0.8329      1.5681851252     -1.8828012069     -1.8495205957      0.1276222905     0.048
  0.8330      1.5683700782     -1.8827972127     -1.8495389852      0.1275536522     0.039
  0.8331      1.5685550330     -1.8827932217     -1.8495573605      0.1274850314     0.054
  0.8332      1.5687399897     -1.8827892339     -1.8495757215      0.1274165826     0.048
  0.8333      1.5689249481     -1.8827852492     -1.8495940682      0.1273480127     0.042
  0.8334      1.5691099085     -1.8827812677     -1.8496124007      0.1272795377     0.055
  0.8335      1.5692948706     -1.8827772893     -1.8496307189      0.1272111422     0.052
  0.8336      1.5694798346     -1.8827733141     -1.8496490228      0.1271427647     0.063
  0.8337      1.5696648004     -1.8827693420     -1.8496673126      0.1270743742     0.056
  0.8338      1.5698497681     -1.8827653731     -1.8496855881      0.1270060789     0.062
