# Device: cuda:2 | TF32 disabled: True
# L=64,  N=4096 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 1.57s | Matrix: 16128x16128 | ~3.88 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.3291      0.8103252056     -2.4622461429     -0.7855395438      0.3718918420     0.878
  0.3292      0.8104037768     -2.4617368674     -0.7858829801      0.3722640534     0.878
  0.3293      0.8104823822     -2.4612280056     -0.7862265513      0.3726366544     0.877
  0.3294      0.8105610221     -2.4607195570     -0.7865702576      0.3730096621     0.878
  0.3295      0.8106396963     -2.4602115213     -0.7869140991      0.3733830746     0.878
  0.3296      0.8107184049     -2.4597038983     -0.7872580761      0.3737568850     0.878
  0.3297      0.8107971479     -2.4591966876     -0.7876021885      0.3741311044     0.878
  0.3298      0.8108759253     -2.4586898888     -0.7879464366      0.3745057177     0.877
  0.3299      0.8109547372     -2.4581835016     -0.7882908205      0.3748807395     0.878
  0.3300      0.8110335835     -2.4576775257     -0.7886353403      0.3752561704     0.878
  0.3301      0.8111124643     -2.4571719608     -0.7889799963      0.3756320033     0.878
  0.3302      0.8111913795     -2.4566668065     -0.7893247884      0.3760082448     0.878
  0.3303      0.8112703292     -2.4561620624     -0.7896697170      0.3763848830     0.878
  0.3304      0.8113493134     -2.4556577283     -0.7900147820      0.3767619402     0.878
  0.3305      0.8114283322     -2.4551538038     -0.7903599838      0.3771393961     0.878
  0.3306      0.8115073854     -2.4546502887     -0.7907053223      0.3775172778     0.878
  0.3307      0.8115864732     -2.4541471824     -0.7910507978      0.3778955456     0.878
  0.3308      0.8116655956     -2.4536444849     -0.7913964104      0.3782742375     0.878
  0.3309      0.8117447525     -2.4531421956     -0.7917421603      0.3786533441     0.878
  0.3310      0.8118239440     -2.4526403143     -0.7920880476      0.3790328367     0.878
  0.3311      0.8119031701     -2.4521388406     -0.7924340724      0.3794127813     0.878
  0.3312      0.8119824308     -2.4516377743     -0.7927802349      0.3797931004     0.878
  0.3313      0.8120617262     -2.4511371149     -0.7931265352      0.3801738613     0.878
  0.3314      0.8121410561     -2.4506368622     -0.7934729735      0.3805550145     0.878
  0.3315      0.8122204208     -2.4501370159     -0.7938195500      0.3809365908     0.878
  0.3316      0.8122998201     -2.4496375756     -0.7941662647      0.3813185967     0.878
  0.3317      0.8123792540     -2.4491385409     -0.7945131178      0.3817009862     0.878
  0.3318      0.8124587227     -2.4486399116     -0.7948601096      0.3820838219     0.878
  0.3319      0.8125382260     -2.4481416874     -0.7952072400      0.3824670554     0.878
  0.3320      0.8126177641     -2.4476438678     -0.7955545093      0.3828507250     0.878
  0.3321      0.8126973369     -2.4471464527     -0.7959019177      0.3832347979     0.878
  0.3322      0.8127769445     -2.4466494416     -0.7962494652      0.3836192990     0.878
  0.3323      0.8128565868     -2.4461528343     -0.7965971521      0.3840042141     0.878
  0.3324      0.8129362639     -2.4456566304     -0.7969449784      0.3843895533     0.878
  0.3325      0.8130159758     -2.4451608296     -0.7972929443      0.3847753072     0.878
  0.3326      0.8130957225     -2.4446654315     -0.7976410500      0.3851614934     0.878
  0.3327      0.8131755040     -2.4441704360     -0.7979892956      0.3855480925     0.878
  0.3328      0.8132553204     -2.4436758425     -0.7983376813      0.3859351235     0.878
  0.3329      0.8133351716     -2.4431816509     -0.7986862073      0.3863225755     0.878
  0.3330      0.8134150576     -2.4426878607     -0.7990348736      0.3867104454     0.878
  0.3331      0.8134949786     -2.4421944718     -0.7993836804      0.3870987520     0.878
  0.3332      0.8135749344     -2.4417014837     -0.7997326279      0.3874874796     0.878
  0.3333      0.8136549251     -2.4412088961     -0.8000817163      0.3878766299     0.878
  0.3334      0.8137349507     -2.4407167088     -0.8004309456      0.3882662107     0.878
  0.3335      0.8138150113     -2.4402249213     -0.8007803160      0.3886562248     0.878
  0.3336      0.8138951068     -2.4397335335     -0.8011298278      0.3890466614     0.878
  0.3337      0.8139752372     -2.4392425449     -0.8014794810      0.3894375223     0.878
  0.3338      0.8140554027     -2.4387519553     -0.8018292758      0.3898288338     0.878
  0.3339      0.8141356031     -2.4382617643     -0.8021792123      0.3902205517     0.878
  0.3340      0.8142158385     -2.4377719716     -0.8025292908      0.3906127223     0.878
  0.3341      0.8142961089     -2.4372825769     -0.8028795113      0.3910053038     0.878
  0.3342      0.8143764144     -2.4367935799     -0.8032298740      0.3913983374     0.878
  0.3343      0.8144567549     -2.4363049803     -0.8035803791      0.3917917915     0.878
  0.3344      0.8145371305     -2.4358167778     -0.8039310268      0.3921856923     0.878
  0.3345      0.8146175411     -2.4353289720     -0.8042818171      0.3925800205     0.878
  0.3346      0.8146979869     -2.4348415626     -0.8046327502      0.3929747839     0.878
  0.3347      0.8147784677     -2.4343545494     -0.8049838264      0.3933699817     0.878
  0.3348      0.8148589836     -2.4338679320     -0.8053350457      0.3937656304     0.878
  0.3349      0.8149395347     -2.4333817100     -0.8056864082      0.3941616980     0.878
  0.3350      0.8150201209     -2.4328958833     -0.8060379143      0.3945582262     0.878
  0.3351      0.8151007423     -2.4324104514     -0.8063895640      0.3949551740     0.878
  0.3352      0.8151813988     -2.4319254141     -0.8067413574      0.3953525695     0.878
  0.3353      0.8152620905     -2.4314407711     -0.8070932948      0.3957504104     0.878
  0.3354      0.8153428175     -2.4309565220     -0.8074453763      0.3961486848     0.878
  0.3355      0.8154235796     -2.4304726665     -0.8077976021      0.3965474104     0.878
  0.3356      0.8155043770     -2.4299892044     -0.8081499722      0.3969465716     0.878
  0.3357      0.8155852096     -2.4295061353     -0.8085024870      0.3973461836     0.878
  0.3358      0.8156660775     -2.4290234589     -0.8088551464      0.3977462268     0.878
  0.3359      0.8157469806     -2.4285411749     -0.8092079508      0.3981467381     0.878
  0.3360      0.8158279191     -2.4280592830     -0.8095609002      0.3985476738     0.878
  0.3361      0.8159088928     -2.4275777829     -0.8099139948      0.3989490672     0.878
  0.3362      0.8159899019     -2.4270966742     -0.8102672348      0.3993509034     0.878
  0.3363      0.8160709463     -2.4266159568     -0.8106206203      0.3997531930     0.878
  0.3364      0.8161520260     -2.4261356302     -0.8109741515      0.4001559300     0.878
  0.3365      0.8162331411     -2.4256556942     -0.8113278285      0.4005591150     0.878
  0.3366      0.8163142916     -2.4251761484     -0.8116816516      0.4009627533     0.878
  0.3367      0.8163954774     -2.4246969927     -0.8120356209      0.4013668366     0.878
  0.3368      0.8164766987     -2.4242182265     -0.8123897365      0.4017713765     0.878
  0.3369      0.8165579554     -2.4237398497     -0.8127439985      0.4021763774     0.878
  0.3370      0.8166392475     -2.4232618620     -0.8130984073      0.4025818207     0.878
  0.3371      0.8167205751     -2.4227842630     -0.8134529629      0.4029877231     0.878
  0.3372      0.8168019381     -2.4223070524     -0.8138076655      0.4033940726     0.878
  0.3373      0.8168833366     -2.4218302300     -0.8141625152      0.4038008898     0.878
  0.3374      0.8169647706     -2.4213537955     -0.8145175123      0.4042081585     0.878
  0.3375      0.8170462401     -2.4208777484     -0.8148726568      0.4046158781     0.878
  0.3376      0.8171277451     -2.4204020886     -0.8152279490      0.4050240691     0.878
  0.3377      0.8172092857     -2.4199268158     -0.8155833891      0.4054327079     0.878
  0.3378      0.8172908618     -2.4194519295     -0.8159389771      0.4058418140     0.878
  0.3379      0.8173724735     -2.4189774296     -0.8162947132      0.4062513764     0.878
  0.3380      0.8174541207     -2.4185033158     -0.8166505977      0.4066614018     0.878
  0.3381      0.8175358036     -2.4180295877     -0.8170066306      0.4070718893     0.878
  0.3382      0.8176175221     -2.4175562450     -0.8173628122      0.4074828433     0.878
  0.3383      0.8176992762     -2.4170832875     -0.8177191426      0.4078942477     0.878
  0.3384      0.8177810659     -2.4166107148     -0.8180756219      0.4083061320     0.878
  0.3385      0.8178628913     -2.4161385267     -0.8184322504      0.4087184764     0.878
  0.3386      0.8179447523     -2.4156667228     -0.8187890283      0.4091312813     0.878
  0.3387      0.8180266491     -2.4151953029     -0.8191459556      0.4095445650     0.878
  0.3388      0.8181085815     -2.4147242666     -0.8195030326      0.4099583025     0.878
  0.3389      0.8181905497     -2.4142536137     -0.8198602593      0.4103725157     0.878
  0.3390      0.8182725536     -2.4137833439     -0.8202176361      0.4107872052     0.878
  0.3391      0.8183545932     -2.4133134569     -0.8205751631      0.4112023459     0.878
  0.3392      0.8184366686     -2.4128439523     -0.8209328403      0.4116179726     0.878
  0.3393      0.8185187798     -2.4123748299     -0.8212906681      0.4120340680     0.878
  0.3394      0.8186009268     -2.4119060894     -0.8216486465      0.4124506388     0.878
  0.3395      0.8186831095     -2.4114377305     -0.8220067758      0.4128676677     0.878
  0.3396      0.8187653281     -2.4109697530     -0.8223650561      0.4132851920     0.878
  0.3397      0.8188475825     -2.4105021564     -0.8227234875      0.4137031817     0.878
  0.3398      0.8189298728     -2.4100349406     -0.8230820704      0.4141216370     0.878
  0.3399      0.8190121989     -2.4095681052     -0.8234408047      0.4145405853     0.878
  0.3400      0.8190945610     -2.4091016499     -0.8237996908      0.4149600028     0.878
  0.3401      0.8191769589     -2.4086355745     -0.8241587287      0.4153799014     0.878
  0.3402      0.8192593927     -2.4081698786     -0.8245179186      0.4158002739     0.878
  0.3403      0.8193418625     -2.4077045621     -0.8248772608      0.4162211361     0.878
  0.3404      0.8194243682     -2.4072396245     -0.8252367554      0.4166424705     0.878
  0.3405      0.8195069098     -2.4067750655     -0.8255964025      0.4170642813     0.878
  0.3406      0.8195894874     -2.4063108850     -0.8259562024      0.4174865884     0.878
  0.3407      0.8196721011     -2.4058470826     -0.8263161552      0.4179093676     0.878
  0.3408      0.8197547507     -2.4053836581     -0.8266762611      0.4183326389     0.878
  0.3409      0.8198374363     -2.4049206111     -0.8270365202      0.4187563884     0.878
  0.3410      0.8199201580     -2.4044579413     -0.8273969328      0.4191806282     0.878
  0.3411      0.8200029157     -2.4039956485     -0.8277574990      0.4196053524     0.878
  0.3412      0.8200857095     -2.4035337324     -0.8281182191      0.4200305626     0.878
  0.3413      0.8201685393     -2.4030721926     -0.8284790930      0.4204562696     0.878
  0.3414      0.8202514053     -2.4026110290     -0.8288401211      0.4208824494     0.878
  0.3415      0.8203343074     -2.4021502412     -0.8292013036      0.4213091334     0.878
  0.3416      0.8204172456     -2.4016898289     -0.8295626405      0.4217363131     0.878
  0.3417      0.8205002199     -2.4012297919     -0.8299241322      0.4221639591     0.878
  0.3418      0.8205832304     -2.4007701299     -0.8302857787      0.4225921315     0.878
  0.3419      0.8206662770     -2.4003108425     -0.8306475802      0.4230207646     0.878
  0.3420      0.8207493599     -2.3998519295     -0.8310095369      0.4234499107     0.878
  0.3421      0.8208324790     -2.3993933907     -0.8313716491      0.4238795535     0.878
  0.3422      0.8209156342     -2.3989352257     -0.8317339168      0.4243096765     0.878
  0.3423      0.8209988257     -2.3984774342     -0.8320963402      0.4247403166     0.878
  0.3424      0.8210820535     -2.3980200161     -0.8324589197      0.4251714418     0.878
  0.3425      0.8211653175     -2.3975629709     -0.8328216552      0.4256030706     0.878
  0.3426      0.8212486178     -2.3971062984     -0.8331845470      0.4260351868     0.878
  0.3427      0.8213319544     -2.3966499983     -0.8335475953      0.4264678258     0.878
  0.3428      0.8214153273     -2.3961940704     -0.8339108003      0.4269009478     0.878
  0.3429      0.8214987366     -2.3957385144     -0.8342741621      0.4273345767     0.878
  0.3430      0.8215821822     -2.3952833300     -0.8346376810      0.4277687181     0.878
  0.3431      0.8216656641     -2.3948285168     -0.8350013570      0.4282033453     0.878
  0.3432      0.8217491825     -2.3943740747     -0.8353651905      0.4286384925     0.878
  0.3433      0.8218327372     -2.3939200034     -0.8357291815      0.4290741407     0.878
  0.3434      0.8219163283     -2.3934663025     -0.8360933303      0.4295102942     0.878
  0.3435      0.8219999558     -2.3930129719     -0.8364576370      0.4299469561     0.878
  0.3436      0.8220836198     -2.3925600111     -0.8368221019      0.4303841231     0.878
  0.3437      0.8221673203     -2.3921074200     -0.8371867251      0.4308218138     0.878
  0.3438      0.8222510572     -2.3916551983     -0.8375515068      0.4312599948     0.878
  0.3439      0.8223348306     -2.3912033456     -0.8379164472      0.4316987058     0.878
  0.3440      0.8224186405     -2.3907518618     -0.8382815464      0.4321379053     0.878
